ID,UserID,Combination,Time,Position
69,20,"[""a2"", ""b2"", ""a3"", ""a2"", ""a1"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""a3"", ""a2""]","[[1584468923393, 1584468924210, 1584468925143, 1584468925992, 1584468926459, 1584468927009, 1584468927409, 1584468927726, 1584468928142, 1584468928675, 1584468936089, 1584468936539], [1584468940721, 1584468941004, 1584468941204, 1584468941471, 1584468941537, 1584468941771, 1584468942154, 1584468942421, 1584468942654, 1584468942804, 1584468943070, 1584468943404], [1584468946352, 1584468946536, 1584468947152, 1584468947385, 1584468947652, 1584468947819, 1584468948135, 1584468948352, 1584468948585, 1584468948751, 1584468949001, 1584468949585], [1584468953867, 1584468954133, 1584468954400, 1584468954666, 1584468954800, 1584468955050, 1584468955233, 1584468955416, 1584468955583, 1584468955783, 1584468956032, 1584468956432], [1584468959065, 1584468959331, 1584468959614, 1584468959864, 1584468959998, 1584468960148, 1584468960331, 1584468960514, 1584468960714, 1584468960814, 1584468960981, 1584468961247], [1584468968928, 1584468969128, 1584468969345, 1584468969611, 1584468969645, 1584468970544, 1584468970861, 1584468971111, 1584468971361, 1584468971511, 1584468971761, 1584468972078]]","[[[928, 453], [940, 627], [1103, 523], [1000, 491], [817, 490], [793, 637], [785, 818], [902, 851], [1088, 853], [1101, 713], [1127, 535], [1001, 489]], [[951, 448], [952, 628], [1106, 510], [932, 462], [810, 470], [751, 633], [789, 811], [911, 834], [1100, 820], [1128, 726], [1123, 541], [1000, 480]], [[950, 450], [953, 632], [1107, 528], [1002, 499], [815, 493], [775, 643], [782, 809], [904, 848], [1088, 843], [1121, 721], [1126, 542], [995, 486]], [[949, 445], [954, 629], [1105, 520], [979, 473], [807, 468], [793, 642], [798, 829], [921, 878], [1096, 856], [1155, 717], [1161, 527], [990, 475]], [[979, 456], [965, 634], [1131, 512], [954, 467], [799, 482], [752, 645], [761, 814], [915, 863], [1107, 821], [1131, 713], [1135, 544], [984, 473]], [[933, 449], [935, 632], [1128, 518], [940, 482], [804, 474], [766, 721], [770, 816], [925, 854], [1097, 830], [1141, 720], [1133, 536], [993, 482]]]"
70,20,"[""a2"", ""b2"", ""a3"", ""a2"", ""a1"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""a3"", ""a2""]","[[1584468996598, 1584468996969, 1584468997352, 1584468997872, 1584468998368, 1584468998727, 1584468999079, 1584468999422, 1584468999807, 1584469000089, 1584469000440, 1584469000838], [1584469002254, 1584469002521, 1584469002799, 1584469003110, 1584469003447, 1584469004423, 1584469004705, 1584469004990, 1584469005622, 1584469005911, 1584469006263, 1584469006607], [1584469007863, 1584469008136, 1584469008520, 1584469008919, 1584469009271, 1584469009607, 1584469009902, 1584469010190, 1584469010504, 1584469010807, 1584469011159, 1584469011486], [1584469013255, 1584469013472, 1584469013817, 1584469014150, 1584469014495, 1584469014735, 1584469015478, 1584469015800, 1584469016095, 1584469016407, 1584469016743, 1584469017094], [1584469018911, 1584469019182, 1584469019527, 1584469019832, 1584469020175, 1584469020479, 1584469020806, 1584469021094, 1584469021393, 1584469021671, 1584469022048, 1584469022366]]","[[[969, 490], [977, 678], [1126, 490], [959, 495], [768, 496], [756, 692], [769, 865], [936, 853], [1126, 822], [1139, 674], [1135, 482], [967, 492]], [[959, 493], [957, 653], [1137, 487], [971, 500], [770, 518], [776, 689], [790, 846], [973, 859], [1157, 844], [1155, 674], [1131, 481], [944, 477]], [[953, 501], [962, 645], [1092, 521], [962, 513], [774, 511], [785, 682], [766, 851], [967, 872], [1122, 832], [1143, 673], [1137, 494], [917, 486]], [[962, 505], [948, 653], [1094, 515], [934, 513], [785, 533], [782, 651], [790, 843], [959, 843], [1137, 833], [1133, 666], [1137, 474], [942, 487]], [[953, 501], [954, 639], [1095, 497], [957, 491], [790, 522], [779, 673], [784, 861], [956, 852], [1125, 852], [1131, 676], [1117, 455], [943, 466]]]"
71,20,"[""a1"", ""b2"", ""a2"", ""b1"", ""a1"", ""b2"", ""a2"", ""b1"", ""a1"", ""b2"", ""a2"", ""b1""]","[[1584469069344, 1584469069811, 1584469070078, 1584469070411, 1584469070760, 1584469071110, 1584469071377, 1584469071760, 1584469072077, 1584469072410, 1584469072643, 1584469073177], [1584469075892, 1584469076209, 1584469076459, 1584469076659, 1584469076975, 1584469077442, 1584469077725, 1584469078075, 1584469078308, 1584469078625, 1584469078874, 1584469079191], [1584469080857, 1584469081607, 1584469081957, 1584469082173, 1584469082423, 1584469082740, 1584469082990, 1584469083273, 1584469083556, 1584469083873, 1584469084106, 1584469084356], [1584469090554, 1584469090820, 1584469091104, 1584469091270, 1584469091520, 1584469091720, 1584469091987, 1584469092320, 1584469092520, 1584469092803, 1584469093036, 1584469093370], [1584469100051, 1584469100217, 1584469100384, 1584469100717, 1584469100950, 1584469101300, 1584469101534, 1584469101900, 1584469102117, 1584469102383, 1584469102616, 1584469103150]]","[[[882, 453], [1003, 648], [1027, 538], [884, 648], [863, 543], [1004, 645], [1037, 542], [899, 649], [882, 537], [1009, 643], [1026, 534], [906, 653]], [[845, 452], [1007, 644], [1035, 544], [860, 642], [843, 532], [1008, 638], [1037, 539], [898, 650], [869, 544], [1004, 645], [1045, 536], [884, 649]], [[866, 453], [1001, 662], [1019, 530], [890, 641], [876, 541], [1013, 658], [1038, 543], [888, 637], [862, 529], [1001, 677], [1028, 542], [877, 642]], [[821, 515], [1019, 674], [1040, 541], [903, 658], [867, 529], [1006, 660], [1040, 545], [896, 641], [874, 541], [1022, 645], [1052, 540], [900, 648]], [[818, 470], [1021, 649], [1042, 544], [895, 648], [852, 536], [1004, 656], [1052, 531], [906, 652], [859, 540], [1007, 639], [1054, 539], [904, 653]]]"
72,15,"[""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2""]","[[1584534995638, 1584534995972, 1584534996372, 1584534996672, 1584534997306, 1584534997673, 1584534997957, 1584534998273, 1584534998557, 1584534998790, 1584534999157, 1584534999492], [1584535003143, 1584535003294, 1584535003477, 1584535003793, 1584535004177, 1584535004410, 1584535004677, 1584535004928, 1584535005095, 1584535005394, 1584535005744, 1584535006095], [1584535008147, 1584535008330, 1584535008530, 1584535008646, 1584535009014, 1584535009297, 1584535009598, 1584535009913, 1584535010098, 1584535010364, 1584535010780, 1584535011032], [1584535013681, 1584535013917, 1584535014150, 1584535014349, 1584535014667, 1584535014984, 1584535015366, 1584535015568, 1584535015734, 1584535016084, 1584535016267, 1584535016602], [1584535019552, 1584535019820, 1584535020019, 1584535020214, 1584535021336, 1584535021670, 1584535022237, 1584535022571, 1584535023054, 1584535023387, 1584535023772, 1584535024156]]","[[[738, 463], [909, 677], [941, 813], [794, 891], [906, 695], [784, 544], [927, 638], [962, 813], [815, 845], [916, 709], [780, 541], [913, 642]], [[724, 512], [906, 659], [983, 820], [812, 877], [923, 709], [798, 523], [962, 635], [938, 813], [815, 883], [948, 719], [812, 516], [902, 666]], [[727, 474], [930, 649], [945, 810], [819, 848], [916, 712], [749, 541], [909, 666], [920, 820], [815, 856], [916, 688], [805, 516], [920, 638]], [[720, 481], [902, 670], [927, 831], [784, 905], [955, 716], [787, 537], [902, 673], [937, 810], [798, 838], [902, 684], [784, 544], [902, 677]], [[738, 463], [906, 666], [955, 817], [819, 862], [906, 677], [759, 537], [913, 645], [927, 813], [805, 894], [913, 691], [770, 523], [920, 642]]]"
73,15,"[""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2"", ""c2"", ""c1"", ""b2"", ""a1"", ""b2""]","[[1584535068956, 1584535070394, 1584535070887, 1584535071294, 1584535072105, 1584535072727, 1584535073235, 1584535073731, 1584535074177, 1584535074559, 1584535074980, 1584535075694], [1584535079982, 1584535080405, 1584535080837, 1584535081304, 1584535081716, 1584535082202, 1584535082643, 1584535083096, 1584535083590, 1584535083978, 1584535084384, 1584535084786], [1584535086567, 1584535087101, 1584535087454, 1584535087846, 1584535088303, 1584535088680, 1584535089229, 1584535089775, 1584535090234, 1584535090809, 1584535091240, 1584535091965], [1584535093400, 1584535093798, 1584535094140, 1584535094544, 1584535095026, 1584535095515, 1584535095947, 1584535096434, 1584535097023, 1584535097490, 1584535097984, 1584535098495], [1584535099867, 1584535100273, 1584535100622, 1584535100989, 1584535101355, 1584535101715, 1584535102367, 1584535102769, 1584535103342, 1584535103771, 1584535104216, 1584535104735]]","[[[762, 482], [965, 696], [945, 849], [756, 874], [927, 703], [780, 517], [920, 702], [941, 860], [801, 867], [934, 675], [724, 500], [920, 664]], [[791, 490], [972, 717], [952, 857], [801, 864], [930, 686], [738, 480], [948, 668], [955, 885], [780, 875], [951, 679], [742, 504], [972, 672]], [[766, 525], [948, 693], [938, 892], [766, 830], [965, 672], [749, 455], [962, 682], [941, 864], [766, 882], [941, 679], [756, 518], [983, 679]], [[770, 504], [948, 689], [945, 857], [731, 830], [986, 655], [791, 494], [976, 689], [962, 840], [766, 871], [913, 648], [763, 525], [937, 686]], [[773, 501], [941, 689], [941, 878], [780, 851], [951, 662], [784, 494], [944, 682], [931, 864], [766, 882], [951, 693], [728, 515], [962, 686]]]"
74,15,"[""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2"", ""a1"", ""b2"", ""b1"", ""a2""]","[[1584535143553, 1584535143907, 1584535144490, 1584535144907, 1584535146991, 1584535147543, 1584535147893, 1584535148394, 1584535148693, 1584535149145, 1584535149427, 1584535149862], [1584535155363, 1584535155965, 1584535156298, 1584535156615, 1584535157616, 1584535158133, 1584535158400, 1584535158700, 1584535158999, 1584535159467, 1584535159801, 1584535160308], [1584535163019, 1584535163202, 1584535163452, 1584535163736, 1584535164553, 1584535164903, 1584535165154, 1584535165803, 1584535166470, 1584535166838, 1584535167154, 1584535167488], [1584535169555, 1584535169773, 1584535170157, 1584535170473, 1584535171156, 1584535171506, 1584535171807, 1584535172191, 1584535172592, 1584535174157, 1584535174493, 1584535174825], [1584535177227, 1584535177461, 1584535177743, 1584535178060, 1584535178943, 1584535179294, 1584535179611, 1584535179878, 1584535180728, 1584535180830, 1584535181163, 1584535181446]]","[[[832, 457], [1000, 667], [815, 657], [1011, 534], [906, 475], [1035, 628], [910, 677], [1011, 527], [889, 475], [1011, 653], [910, 678], [1053, 541]], [[818, 466], [1011, 711], [878, 714], [1049, 519], [864, 445], [1011, 641], [899, 683], [1070, 533], [885, 463], [1011, 641], [903, 683], [1046, 543]], [[850, 452], [1021, 641], [875, 697], [1039, 533], [910, 480], [1011, 637], [903, 694], [1088, 515], [892, 498], [993, 669], [878, 704], [1042, 536]], [[885, 455], [1056, 637], [822, 708], [993, 501], [903, 473], [1025, 634], [885, 666], [1011, 512], [896, 501], [1014, 655], [882, 687], [1056, 508]], [[836, 470], [1046, 637], [885, 708], [1004, 512], [868, 452], [1018, 634], [882, 718], [1032, 519], [815, 515], [1053, 630], [892, 708], [1042, 526]]]"
75,15,"[""a2"", ""b1"", ""b2"", ""a1"", ""a2"", ""b1"", ""b2"", ""a1"", ""a2"", ""b1"", ""b2"", ""a1""]","[[1584535209400, 1584535210005, 1584535210433, 1584535211167, 1584535212336, 1584535212767, 1584535213118, 1584535213514, 1584535213927, 1584535214546, 1584535214965, 1584535215432], [1584535217508, 1584535217871, 1584535218215, 1584535218713, 1584535219113, 1584535219511, 1584535219939, 1584535220394, 1584535220846, 1584535221294, 1584535221644, 1584535222386], [1584535224830, 1584535225257, 1584535225653, 1584535226103, 1584535226470, 1584535227045, 1584535227598, 1584535228198, 1584535228641, 1584535229337, 1584535229778, 1584535230310], [1584535232070, 1584535232509, 1584535232933, 1584535233445, 1584535233999, 1584535234529, 1584535234969, 1584535235496, 1584535236032, 1584535236693, 1584535237720, 1584535238348], [1584535240112, 1584535240729, 1584535241097, 1584535241505, 1584535241972, 1584535242404, 1584535242849, 1584535243344, 1584535243777, 1584535244326, 1584535244756, 1584535245274]]","[[[1067, 492], [892, 656], [1057, 677], [875, 499], [1074, 496], [875, 677], [1028, 674], [878, 496], [1063, 482], [878, 660], [1056, 663], [868, 468]], [[1050, 492], [875, 657], [1004, 671], [843, 479], [1039, 496], [867, 643], [1049, 643], [861, 482], [1032, 461], [864, 667], [1049, 667], [878, 479]], [[1060, 472], [861, 653], [1039, 650], [882, 472], [1084, 482], [861, 674], [1011, 661], [875, 486], [1056, 503], [857, 661], [1077, 661], [871, 493]], [[1070, 486], [868, 688], [1063, 668], [833, 468], [1018, 454], [850, 688], [1074, 688], [864, 500], [1035, 479], [875, 678], [1084, 695], [871, 475]], [[1063, 500], [857, 671], [1049, 688], [864, 454], [1039, 461], [885, 646], [1035, 685], [861, 451], [1032, 482], [826, 671], [1032, 647], [882, 535]]]"
76,21,"[""a1"", ""b2"", ""c3"", ""c2"", ""c1"", ""b2"", ""a3"", ""a2"", ""a1"", ""b1"", ""c2"", ""b3""]","[[1584559034372, 1584559035622, 1584559036539, 1584559037206, 1584559037689, 1584559038256, 1584559038755, 1584559041756, 1584559042922, 1584559046456, 1584559047474, 1584559048256], [1584559054523, 1584559054989, 1584559055373, 1584559055889, 1584559056090, 1584559056758, 1584559057189, 1584559057690, 1584559058056, 1584559058473, 1584559058890, 1584559059306], [1584559068607, 1584559069057, 1584559069440, 1584559069957, 1584559070307, 1584559070756, 1584559071274, 1584559072173, 1584559072441, 1584559072873, 1584559073224, 1584559073590], [1584559077540, 1584559077907, 1584559078207, 1584559078574, 1584559078823, 1584559079274, 1584559079607, 1584559079924, 1584559080140, 1584559080524, 1584559080890, 1584559081207], [1584559084324, 1584559084857, 1584559085307, 1584559085824, 1584559086024, 1584559086424, 1584559086907, 1584559087224, 1584559087507, 1584559087824, 1584559088191, 1584559088574]]","[[[771, 448], [932, 633], [1152, 815], [1002, 859], [817, 839], [902, 690], [1119, 539], [999, 489], [816, 481], [797, 634], [972, 814], [1087, 692]], [[722, 478], [910, 646], [1106, 824], [999, 874], [818, 871], [915, 713], [1123, 542], [994, 487], [809, 474], [768, 636], [930, 820], [1089, 680]], [[736, 462], [913, 644], [1091, 836], [995, 857], [811, 861], [913, 709], [1094, 514], [981, 487], [817, 480], [771, 630], [949, 819], [1091, 684]], [[755, 447], [919, 647], [1106, 817], [995, 859], [815, 854], [926, 714], [1100, 529], [984, 493], [815, 482], [779, 630], [923, 816], [1100, 715]], [[745, 453], [903, 671], [1102, 819], [991, 885], [812, 861], [928, 713], [1093, 525], [991, 489], [809, 476], [760, 626], [938, 815], [1115, 679]]]"
77,21,"[""a1"", ""b2"", ""c3"", ""c2"", ""c1"", ""b2"", ""a3"", ""a2"", ""a1"", ""b1"", ""c2"", ""b3""]","[[1584559109493, 1584559110111, 1584559110566, 1584559110989, 1584559111383, 1584559111771, 1584559112148, 1584559112571, 1584559112879, 1584559113235, 1584559113619, 1584559114551], [1584559116174, 1584559116472, 1584559116804, 1584559117278, 1584559117556, 1584559117936, 1584559118268, 1584559118559, 1584559118889, 1584559119230, 1584559119583, 1584559120191], [1584559121877, 1584559122202, 1584559122543, 1584559123167, 1584559123448, 1584559123796, 1584559124552, 1584559125226, 1584559125606, 1584559126154, 1584559126785, 1584559127240], [1584559128844, 1584559129165, 1584559129538, 1584559129867, 1584559130231, 1584559130572, 1584559130990, 1584559131432, 1584559131788, 1584559132180, 1584559132753, 1584559133418], [1584559147786, 1584559148288, 1584559148638, 1584559148988, 1584559149298, 1584559149649, 1584559150043, 1584559150677, 1584559150941, 1584559151537, 1584559151910, 1584559152219]]","[[[778, 448], [930, 641], [1145, 805], [955, 798], [764, 803], [953, 639], [1098, 490], [953, 469], [758, 455], [768, 632], [960, 808], [1134, 659]], [[773, 474], [952, 656], [1140, 796], [952, 823], [805, 820], [985, 651], [1125, 494], [947, 456], [784, 444], [774, 657], [915, 800], [1120, 632]], [[807, 467], [939, 642], [1137, 817], [925, 816], [752, 824], [936, 643], [1166, 463], [934, 454], [762, 443], [740, 618], [939, 822], [1140, 649]], [[782, 433], [955, 630], [1134, 806], [950, 827], [793, 821], [956, 651], [1093, 487], [928, 461], [746, 439], [750, 624], [934, 819], [1137, 649]], [[763, 487], [966, 668], [1129, 803], [955, 818], [766, 822], [927, 657], [1100, 482], [959, 481], [767, 472], [766, 665], [936, 785], [1128, 636]]]"
78,21,"[""a1"", ""b1"", ""b2"", ""a2"", ""b2"", ""b1"", ""a1"", ""a2"", ""a1"", ""b1"", ""b2"", ""a2""]","[[1584559179011, 1584559179777, 1584559180210, 1584559180594, 1584559181212, 1584559181594, 1584559181961, 1584559185327, 1584559190078, 1584559190544, 1584559190944, 1584559191327], [1584559194361, 1584559194661, 1584559194944, 1584559195261, 1584559196811, 1584559197145, 1584559197495, 1584559197828, 1584559198495, 1584559198928, 1584559199278, 1584559199596], [1584559206395, 1584559206645, 1584559206911, 1584559207161, 1584559207578, 1584559207878, 1584559208128, 1584559208778, 1584559209145, 1584559209545, 1584559209912, 1584559210395], [1584559218029, 1584559218312, 1584559218528, 1584559218745, 1584559219445, 1584559219712, 1584559219962, 1584559220645, 1584559221112, 1584559221545, 1584559221845, 1584559222145], [1584559225529, 1584559225729, 1584559226029, 1584559226279, 1584559226979, 1584559227229, 1584559227513, 1584559227896, 1584559228246, 1584559228630, 1584559228929, 1584559229196]]","[[[880, 448], [837, 637], [1020, 696], [1049, 537], [1077, 641], [891, 666], [857, 535], [997, 486], [897, 488], [845, 633], [1010, 686], [1034, 520]], [[820, 495], [822, 649], [1014, 679], [1045, 526], [1052, 628], [906, 683], [847, 540], [1036, 503], [906, 503], [877, 644], [1016, 687], [1052, 519]], [[844, 455], [858, 629], [1014, 699], [1050, 527], [1035, 632], [905, 673], [870, 535], [1001, 477], [892, 464], [879, 637], [1000, 659], [1020, 511]], [[865, 462], [885, 636], [1010, 704], [1055, 520], [1053, 629], [892, 648], [834, 510], [1038, 466], [899, 462], [889, 634], [1016, 654], [1054, 528]], [[858, 452], [863, 626], [996, 678], [1048, 522], [1047, 626], [899, 657], [835, 539], [1003, 479], [902, 469], [872, 639], [1017, 682], [1041, 545]]]"
79,22,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""b3"", ""a3"", ""a2""]","[[1584648932813, 1584648932994, 1584648933278, 1584648934063, 1584648934487, 1584648934758, 1584648935126, 1584648935577, 1584648935799, 1584648937737, 1584648938397, 1584648939258], [1584648957057, 1584648957266, 1584648957488, 1584648957939, 1584648958384, 1584648958724, 1584648959044, 1584648959356, 1584648959676, 1584648960231, 1584648960731, 1584648961440], [1584648965377, 1584648965565, 1584648965870, 1584648966308, 1584648966732, 1584648966968, 1584648967280, 1584648967745, 1584648967961, 1584648968905, 1584648969225, 1584648969565], [1584648973558, 1584648973725, 1584648973857, 1584648974294, 1584648974642, 1584648974878, 1584648975142, 1584648975489, 1584648975676, 1584648976100, 1584648976454, 1584648976892], [1584648980329, 1584648980447, 1584648980607, 1584648981218, 1584648981482, 1584648981704, 1584648982170, 1584648982531, 1584648982781, 1584648983267, 1584648983517, 1584648983857]]","[[[730, 463], [906, 470], [1087, 476], [1118, 630], [996, 675], [818, 681], [780, 811], [904, 863], [1084, 860], [1151, 722], [1142, 543], [1000, 486]], [[730, 462], [906, 478], [1088, 471], [1138, 626], [995, 651], [818, 664], [780, 809], [906, 855], [1084, 860], [1124, 727], [1132, 545], [1002, 503]], [[724, 475], [909, 473], [1086, 478], [1154, 631], [997, 675], [820, 676], [771, 809], [905, 854], [1087, 853], [1157, 718], [1151, 541], [1002, 491]], [[721, 491], [910, 487], [1089, 488], [1142, 626], [995, 687], [816, 693], [757, 809], [905, 854], [1084, 867], [1147, 725], [1153, 538], [999, 493]], [[729, 481], [911, 473], [1088, 470], [1153, 635], [1001, 685], [818, 694], [761, 808], [909, 835], [1086, 850], [1139, 722], [1135, 543], [997, 500]]]"
80,23,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""c2"", ""b2"", ""b3""]","[[1585069268797, 1585069269075, 1585069269220, 1585069270005, 1585069270359, 1585069270519, 1585069270832, 1585069271075, 1585069271339, 1585069272943, 1585069273436, 1585069273963], [1585069377053, 1585069377102, 1585069377150, 1585069377330, 1585069377469, 1585069377532, 1585069377754, 1585069377817, 1585069377865, 1585069379921, 1585069380185, 1585069380330], [1585069390289, 1585069390323, 1585069390386, 1585069390566, 1585069390761, 1585069390844, 1585069391129, 1585069391296, 1585069391414, 1585069391747, 1585069391983, 1585069392171], [1585069394345, 1585069394414, 1585069394539, 1585069394712, 1585069394893, 1585069394955, 1585069395150, 1585069395289, 1585069395427, 1585069395677, 1585069395851, 1585069396039], [1585069401462, 1585069401580, 1585069401657, 1585069401837, 1585069401983, 1585069402059, 1585069402248, 1585069402400, 1585069402532, 1585069402754, 1585069402927, 1585069403122]]","[[[778, 448], [913, 481], [1090, 484], [1144, 626], [990, 668], [818, 675], [771, 810], [907, 868], [1087, 876], [994, 869], [931, 717], [1086, 683]], [[733, 501], [934, 486], [1094, 507], [1161, 637], [994, 698], [808, 692], [733, 838], [902, 854], [1089, 870], [992, 874], [983, 716], [1101, 685]], [[747, 497], [927, 502], [1087, 511], [1129, 630], [998, 697], [816, 682], [736, 820], [905, 853], [1084, 854], [1002, 865], [938, 722], [1096, 663]], [[744, 450], [904, 479], [1085, 507], [1142, 628], [991, 703], [810, 681], [737, 826], [931, 895], [1093, 880], [995, 862], [954, 723], [1096, 669]], [[728, 467], [921, 486], [1087, 503], [1131, 630], [999, 690], [816, 676], [729, 831], [923, 890], [1097, 893], [1001, 864], [933, 719], [1087, 675]]]"
81,23,"[""a1"", ""a2"", ""a3"", ""b3"", ""b2"", ""b1"", ""c1"", ""c2"", ""c3"", ""c2"", ""b2"", ""b3""]","[[1585069485630, 1585069485906, 1585069486158, 1585069486418, 1585069486669, 1585069486921, 1585069487198, 1585069487503, 1585069487787, 1585069488075, 1585069488528, 1585069488854], [1585069492655, 1585069492943, 1585069493211, 1585069493455, 1585069493716, 1585069493980, 1585069494235, 1585069494640, 1585069494943, 1585069495235, 1585069495523, 1585069496220], [1585069498914, 1585069499171, 1585069499392, 1585069499628, 1585069499875, 1585069500579, 1585069500828, 1585069501087, 1585069501636, 1585069503805, 1585069504126, 1585069504382], [1585069506035, 1585069506290, 1585069506621, 1585069506982, 1585069507263, 1585069507577, 1585069507857, 1585069508139, 1585069508409, 1585069509155, 1585069509455, 1585069509769], [1585069513598, 1585069513880, 1585069514169, 1585069514426, 1585069514713, 1585069514970, 1585069515227, 1585069515492, 1585069515759, 1585069516016, 1585069516297, 1585069516563]]","[[[761, 510], [950, 505], [1138, 500], [1134, 700], [951, 696], [786, 705], [759, 837], [928, 856], [1169, 859], [969, 855], [943, 698], [1131, 686]], [[756, 496], [947, 494], [1112, 511], [1134, 700], [945, 688], [760, 698], [770, 874], [966, 868], [1146, 870], [975, 869], [930, 721], [1155, 693]], [[755, 503], [963, 496], [1151, 496], [1122, 703], [907, 699], [796, 660], [793, 840], [958, 857], [1167, 852], [960, 855], [950, 687], [1131, 685]], [[770, 481], [921, 488], [1088, 491], [1131, 703], [987, 687], [780, 689], [775, 850], [965, 874], [1172, 862], [972, 848], [988, 690], [1179, 679]], [[795, 486], [930, 507], [1153, 507], [1150, 717], [957, 698], [778, 694], [785, 872], [970, 876], [1148, 880], [986, 876], [934, 702], [1118, 687]]]"
82,23,"[""b2"", ""a2"", ""b2"", ""a2"", ""b2"", ""a2"", ""b2"", ""a2"", ""b2"", ""a2"", ""b2"", ""a2""]","[[1585069529489, 1585069529802, 1585069530982, 1585069531816, 1585069532100, 1585069532475, 1585069532795, 1585069533100, 1585069533371, 1585069533683, 1585069534024, 1585069534329], [1585069545149, 1585069545330, 1585069545572, 1585069546031, 1585069546232, 1585069546614, 1585069546795, 1585069547114, 1585069547308, 1585069547628, 1585069547864, 1585069548510], [1585069550169, 1585069550412, 1585069550635, 1585069550864, 1585069551037, 1585069551246, 1585069551357, 1585069551545, 1585069551676, 1585069552003, 1585069552482, 1585069552746], [1585069554489, 1585069554614, 1585069554801, 1585069555044, 1585069555260, 1585069555461, 1585069555621, 1585069555836, 1585069555996, 1585069556225, 1585069556426, 1585069556794], [1585069558420, 1585069558614, 1585069558808, 1585069559037, 1585069559163, 1585069559378, 1585069559517, 1585069559678, 1585069559829, 1585069560336, 1585069560551, 1585069560899]]","[[[1087, 688], [1050, 535], [1061, 633], [1055, 530], [1052, 632], [1066, 534], [1066, 635], [1063, 537], [1063, 639], [1060, 531], [1051, 636], [1053, 540]], [[1052, 727], [1041, 542], [1029, 632], [1043, 544], [1046, 631], [1047, 532], [1039, 628], [1036, 534], [1022, 638], [1029, 537], [1025, 628], [1036, 545]], [[1093, 666], [1020, 534], [1023, 629], [1035, 541], [1034, 629], [1038, 544], [1038, 636], [1030, 541], [1023, 636], [1016, 537], [1034, 632], [1045, 531]], [[1091, 691], [1058, 537], [1058, 642], [1046, 541], [1047, 634], [1050, 536], [1053, 628], [1052, 544], [1046, 627], [1034, 541], [1036, 626], [1035, 542]], [[1081, 676], [1039, 537], [1047, 626], [1047, 544], [1045, 638], [1049, 544], [1050, 628], [1046, 537], [1042, 630], [1041, 543], [1043, 629], [1043, 540]]]"
83,23,"[""a1"", ""a2"", ""a1"", ""a2"", ""a1"", ""a2"", ""a1"", ""a2"", ""a1"", ""a2"", ""a1"", ""a2""]","[[1585069577381, 1585069577716, 1585069577994, 1585069578223, 1585069578501, 1585069578752, 1585069579041, 1585069579298, 1585069579525, 1585069579768, 1585069580013, 1585069580737], [1585069586297, 1585069586586, 1585069586865, 1585069587112, 1585069587386, 1585069587706, 1585069588183, 1585069588472, 1585069588941, 1585069589219, 1585069589560, 1585069589863], [1585069590923, 1585069591171, 1585069592007, 1585069592302, 1585069592596, 1585069592925, 1585069593197, 1585069593485, 1585069593783, 1585069594081, 1585069594380, 1585069594657], [1585069595819, 1585069596214, 1585069596550, 1585069596833, 1585069597103, 1585069597375, 1585069597672, 1585069597925, 1585069598282, 1585069598579, 1585069598907, 1585069599167], [1585069600387, 1585069600658, 1585069600918, 1585069601174, 1585069601491, 1585069601764, 1585069602040, 1585069602328, 1585069602609, 1585069602883, 1585069603169, 1585069603422]]","[[[897, 492], [1020, 503], [896, 507], [1029, 508], [865, 514], [1002, 509], [852, 512], [1026, 505], [865, 499], [1063, 497], [901, 507], [1034, 509]], [[878, 500], [1040, 496], [894, 501], [1056, 505], [869, 514], [1025, 514], [840, 506], [1045, 511], [862, 515], [1046, 510], [854, 510], [1027, 502]], [[882, 508], [1062, 509], [856, 503], [1018, 501], [852, 511], [1012, 506], [844, 508], [1001, 504], [858, 503], [1011, 506], [859, 516], [1042, 508]], [[855, 513], [1054, 511], [880, 509], [1047, 508], [838, 507], [1015, 511], [872, 522], [1087, 513], [897, 512], [1044, 508], [856, 518], [1026, 509]], [[897, 501], [1045, 506], [868, 507], [1065, 506], [872, 515], [1021, 506], [854, 513], [1024, 501], [865, 499], [1010, 493], [867, 502], [1035, 505]]]"
